SNR40		C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at position U898 and small subunit (SSU) rRNA at position G1271				S000007304
SNR41		C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of small subunit (SSU) rRNA at positions A541 and G1126				S000007305
SNR42		H/ACA box small nucleolar RNA (snoRNA); guides pseudouridylation of large subunit (LSU) rRNA at position U2975				S000006502
SNR43		H/ACA box small nucleolar RNA (snoRNA); guides pseudouridylation of large subunit (LSU) rRNA at position U966 and of 5.8S rRNA at position 73				S000006503
SNR44		H/ACA box small nucleolar RNA (snoRNA); guides pseudouridylation of large subunit (LSU) rRNA at position U1056 and small subunit (SSU) rRNA at position U106				S000006504
SNR45		C/D box small nucleolar RNA (snoRNA) but not shown to be active and no target site is predicted within the ribosomal RNAs				S000006505
SNR46		H/ACA box small nucleolar RNA (snoRNA); guides pseudouridylation of large subunit (LSU) rRNA at position U2865				S000006506
SNR47		C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at position A2220 and small subunit (SSU) rRNA at position A619				S000006507
SNR48		C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at positions G2791 and G2793				S000006440
SNR49		H/ACA box small nucleolar RNA (snoRNA); guides pseudouridylation of large subunit (LSU) rRNA at position U990 and small subunit (SSU) rRNA at positions U120, U211, and U302				S000007460
SNR5		H/ACA box small nucleolar RNA (snoRNA); guides pseudouridylation of large subunit (LSU) rRNA at positions U1004 and U1124				S000007291
SNR50		C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at position G867				S000006441
SNR51		C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at position U2729 and small subunit (SSU) rRNA at position A100				S000006442
SNR52		C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at position U2921 and small subunit (SSU) rRNA at position A420				S000006443
SNR53		C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of small subunit (SSU) rRNA at position A796				S000006444
SNR54		C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of small subunit (SSU) rRNA at position A974				S000006445
SNR55		C/D box small nucleolar RNA (snoRNA), predicted to guide 2'-O-methylation of small subunit (SSU) rRNA at position U1269				S000006446
SNR56		C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of small subunit (SSU) rRNA at position G1428				S000006447
SNR57		C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of small subunit (SSU) rRNA at position G1572				S000006448
SNR58		C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at position C663				S000006449
SNR59		C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at position A807				S000006450
SNR6		U6 spliceosomal RNA, interacts with U4; homology to snRNA U6, interacts with snr14				S000006494
SNR60		C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at positions A817 and G908				S000006451
SNR61		C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at position A1133				S000006452
SNR62		C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at position U1888				S000006453
SNR63		C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at position A2256				S000006454
SNR64		C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at position C2337				S000006455
SNR65		C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at position U2347				S000006456
SNR66		C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at position U2417				S000006457
SNR67		C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at positions G2619 and U2724				S000006458
SNR68		C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at position A2640				S000006459
SNR69		C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at position C2948				S000006460
SNR7-L	SNR7	U5 spliceosomal RNA; homology to snRNA U5, associated with spliceosome		Null mutant is inviable; SNR7 depleted strains exhibit marked accumulation of unspliced mRNA precursors.		S000006495
SNR7-S	SNR7	U5 spliceosomal RNA; homology to snRNA U5, associated with spliceosome		Null mutant is inviable; SNR7 depleted strains exhibit marked accumulation ounspliced mRNA precursors.f		S000006496
SNR70		C/D box small nucleolar RNA (snoRNA), predicted to guide 2'-O-methylation of small subunit (SSU) rRNA at position C1639				S000006461
SNR71		C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at position A2946				S000006462
SNR72	Z2	C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at position A876				S000007306
SNR73	Z3	C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at position C2959				S000007307
SNR74	Z4	C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of small subunit (SSU) rRNA at position A28				S000007308
SNR75	Z5	C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at position G2288				S000007309
SNR76	Z6	C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at position C2197				S000007310
SNR77	Z7	C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of small subunit (SSU) rRNA at position U578				S000007311
SNR78	Z8	C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at position U2421				S000007312
SNR79	Z9	C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of small subunit (SSU) rRNA at position C1007				S000007313
SNR8		H/ACA box small nucleolar RNA (snoRNA); guides pseudouridylation of large subunit (LSU) rRNA at positions U960 and U986				S000006497
SNR80		H/ACA box small nucleolar RNA (snoRNA); guides pseudouridylation of large subunit (LSU) rRNA at position U776 and small subunit (SSU) rRNA at position U759				S000081374
SNR81		H/ACA box small nucleolar RNA (snoRNA); guides pseudouridylation of large subunit (LSU) rRNA at position U1052				S000081375
SNR82	RUF2	H/ACA box small nucleolar RNA (snoRNA); guides pseudouridylation of large subunit (LSU) rRNA at positions U1110, U2349, and U2351				S000028467
SNR83	RUF3	H/ACA box small nucleolar RNA (snoRNA); guides pseudouridylation of small subunit (SSU) rRNA at positions U1290 and U1415				S000028468
SNR84	RUF1	H/ACA box small nucleolar RNA (snoRNA); guides pseudouridylation of large subunit (LSU) rRNA at position U2266				S000028466
SNR85		H/ACA box small nucleolar RNA (snoRNA); predicted to guide pseudouridylation of small subunit (SSU) rRNA at position U1181				S000081376
SNR86		H/ACA box small nucleolar RNA (snoRNA); guides pseudouridylation of large subunit (LSU) rRNA at position U2314				S000119075
SNR87		C/D box small nucleolar RNA (snoRNA); guides 2'-O-methylation of small subunit (SSU) rRNA at position A436				S000114301
SNR9		H/ACA box small nucleolar RNA (snoRNA); guides pseudouridylation of large subunit (LSU) rRNA at position U2340				S000007292
SNS1				sns1 mutant is insensitive to STA10-dependent repression of STA1 gene		S000029464
SNT1		Subunit of the Set3C deacetylase complex that interacts directly with the Set3C subunit, Sif2p; putative DNA-binding protein			YCR033W	S000000629
SNT2		DNA binding protein with similarity to the S. pombe Snt2 protein; computational analysis suggests a role in regulation of expression of genes encoding amine transporters			YGL131C	S000003099
SNT309	NTC25	Component of NineTeen complex (NTC) containing Prp19p involved in mRNA splicing, interacts physically and genetically with Prp19p		Null mutant is viable, temperature sensitive, exhibits defects in splicing at elevated temperature; snt309 prp19 mutants are synthetically lethal	YPR101W	S000006305
SNU114	GIN10	GTPase component of U5 snRNP involved in mRNA splicing via spliceosome; binds directly to U5 snRNA; proposed to be involved in conformational changes of the spliceosome; similarity to ribosomal translocation factor EF-2		Null mutant is inviable; growth inhibitory when over-expressed; required for pre-mRNA splicing in vivo	YKL173W	S000001656
SNU13		RNA binding protein, part of U3 snoRNP involved in rRNA processing, part of U4/U6-U5 tri-snRNP involved in mRNA splicing, similar to human 15.5K protein			YEL026W	S000000752
SNU23		Component of U4/U6.U5 snRNP involved in mRNA splicing via spliceosome			YDL098C	S000002256
SNU56	MUD10	Component of U1 snRNP required for mRNA splicing via spliceosome; yeast specific, no metazoan counterpart; interacts with mRNA in commitment complex		Null mutant is inviable; mutation affects the in vitro formation of commitment complexes and spliceosomes and the in vivo splicing efficiency of certain introns.	YDR240C	S000002648
SNU66		Component of the U4/U6.U5 snRNP complex involved in pre-mRNA splicing via spliceosome; has homology to human SART-1 and to an S. pombe protein; snu66 null mutation confers cold-sensitivity but is not lethal at normal growth temperatures			YOR308C	S000005835
SNU71		Component of U1 snRNP required for mRNA splicing via spliceosome; yeast specific, no metazoan counterpart			YGR013W	S000003245
SNX3	GRD19	Sorting nexin required to maintain late-Golgi resident enzymes in their proper location by recycling molecules from the prevacuolar compartment; contains a PX domain and sequence similarity to human Snx3p			YOR357C	S000005884
SNX4	ATG24|CVT13	Sorting nexin, involved in retrieval of late-Golgi SNAREs from post-Golgi endosomes to the trans-Golgi network and in cytoplasm to vacuole transport; contains a PX phosphoinositide-binding domain; forms complexes with Snx41p and with Atg20p		Defective in maturation of the vacuolar protein, aminopeptidase I	YJL036W	S000003573
SNX41		Sorting nexin, involved in the retrieval of late-Golgi SNAREs from the post-Golgi endosome to the trans-Golgi network; interacts with Snx4p			YDR425W	S000002833
SNZ1		Protein involved in vitamin B6 biosynthesis; member of a stationary phase-induced gene family; coregulated with SNO1; interacts with Sno1p and with Yhr198p, perhaps as a multiprotein complex containing other Snz and Sno proteins		Null mutant is viable, sensitive to 6-azauracil and methylene blue.	YMR096W	S000004702
SNZ2		Member of a stationary phase-induced gene family; transcription of SNZ2 is induced prior to diauxic shift, and also in the absence of thiamin in a Thi2p-dependent manner; forms a coregulated gene pair with SNO2; interacts with Thi11p		hypersporulation	YNL333W	S000005277
SNZ3		Member of a stationary phase-induced gene family; transcription of SNZ2 is induced prior to diauxic shift, and also in the absence of thiamin in a Thi2p-dependent manner; forms a coregulated gene pair with SNO3		hypersporulation	YFL059W	S000001835
SOD1	CRS4	Cytosolic superoxide dismutase; some mutations are analogous to those that cause ALS (amyotrophic lateral sclerosis) in humans		Null mutant is viable; dioxygen and paraquat sensitive; fails to grow on lactate as a carbon source; exhibits increased copper sensitivity; exhibits slower proliferation time due to increased length of G1; methionine auxotroph and oxygen sensitive; SOD1 is required for sporulation	YJR104C	S000003865
SOD2		Mitochondrial superoxide dismutase, protects cells against oxygen toxicity; phosphorylated		Null mutant is viable; growth is impaired by oxygen; SOD2 is required for sporulation	YHR008C	S000001050
SOE1		tRNA-Glu; thiolation of uridine at wobble position (34) requires Ncs6p; target of K. lactis zymocin		point mutation results in a missense suppressor of cdc8		S000006553
SOF1		Essential protein required for biogenesis of 40S (small) ribosomal subunit; has similarity to the beta subunit of trimeric G-proteins and the splicing factor Prp4p		Null mutant is inviable. sof1-56, a dominant suppressor of nop1 mutants can restore growth and pre-RNA processing at 35 degrees C. In vivo depletion of SOF1 leads to impaired pre-rRNA processing and inhibition of 18S rRNA production.	YLL011W	S000003934
SOG2		Key component of the RAM signaling network, required for proper cell morphogenesis and cell separation after mitosis			YOR353C	S000005880
SOH1	MED31	Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; involved in telomere maintenance; conserved with other metazoan MED31 subunits		Null mutant is viable, shows 10-fold increase in recombination. soh1 mutants were originally identified as suppressors of hyperrecombination hpr1 mutants. Soh1p may functionally interact with components of the RNA polymerase II complex as suggested from the synthetic lethality observed in soh1 rpb delta 104, soh1 rpb2, and soh1 sua7 double mutants.	YGL127C	S000003095
SOH3				suppressor of the temperature sensitive phenotype of hpr1 null mutations and the synthetic growth phenotypes of hpr1 top1 and hpr1 hht1-hhf1 double mutants		S000029466
SOH5				suppressor of the temperature sensitive phenotype of hpr1 null mutations and the synthetic growth phenotypes of hpr1 top1 and hpr1 hht1-hhf1 double mutants		S000029467
SOH6				suppressor of the temperature sensitive phenotype of hpr1 null mutations and the synthetic growth phenotypes of hpr1 top1 and hpr1 hht1-hhf1 double mutants		S000029468
SOH7				suppressor of the temperature sensitive phenotype of hpr1 null mutations and the synthetic growth phenotypes of hpr1 top1 and hpr1 hht1-hhf1 double mutants		S000029469
SOH8				suppressor of the temperature sensitive phenotype of hpr1 null mutations and the synthetic growth phenotypes of hpr1 top1 and hpr1 hht1-hhf1 double mutants		S000029470
SOI2		Suppressor of the rapid Onset of Impotence				S000029471
SOK1		Protein whose overexpression suppresses the growth defect of mutants lacking protein kinase A activity; involved in cAMP-mediated signaling; localized to the nucleus; similar to the mouse testis-specific protein PBS13			YDR006C	S000002413
SOK2		Nuclear protein that plays a regulatory role in the cyclic AMP (cAMP)-dependent protein kinase (PKA) signal transduction pathway; negatively regulates pseudohyphal differentiation; homologous to several transcription factors			YMR016C	S000004618
SOL1		Protein with a possible role in tRNA export; shows similarity to 6-phosphogluconolactonase non-catalytic domains but does not exhibit this enzymatic activity; homologous to Sol2p, Sol3p, and Sol4p			YNR034W	S000005317
SOL2	YCRX13W	Protein with a possible role in tRNA export; shows similarity to 6-phosphogluconolactonase non-catalytic domains but does not exhibit this enzymatic activity; homologous to Sol1p, Sol3p, and Sol4p			YCR073W-A	S000000718
SOL3		6-phosphogluconolactonase, catalyzes the second step of the pentose phosphate pathway; weak multicopy suppressor of los1-1 mutation; homologous to Sol2p and Sol1p			YHR163W	S000001206
SOL4		6-phosphogluconolactonase with similarity to Sol3p			YGR248W	S000003480
SOM1		Subunit of the mitochondrial inner membrane peptidase, which is required for maturation of mitochondrial proteins of the intermembrane space; Som1p facilitates cleavage of a subset of substrates		Null mutant is viable; proteolytic processing is prevented or reduced	YEL059C-A	S000002954
SON2		extragenic suppressor of mutations in the cytoplasmic C terminus of SEC63				S000029473
SON3		extragenic suppressor of mutations in the cytoplasmic C terminus of SEC63				S000029474
SON4		extragenic suppressor of mutations in the cytoplasmic C terminus of SEC63				S000029475
SON5		extragenic suppressor of mutations in the cytoplasmic C terminus of SEC63				S000029476
SOP4		ER-membrane protein; suppressor of pma1-7, deletion of SOP4 slows down the export of wild-type Pma1p and Pma1-7 from the ER			YJL192C	S000003728
SOR1	SDH1	Sorbitol dehydrogenase; expression is induced in the presence of sorbitol or xylose			YJR159W	S000003920
SOR2		Protein of unknown function; protein sequence is 99% identical to the Sor1p sorbitol dehydrogenase; computational analysis of large-scale protein-protein interaction data also suggests a role in fructose or mannose metabolism			YDL246C	S000002405
SOT1				Suppression of deoxythymidine monophosphate uptake		S000029477
SOV1		Mitochondrial protein of unknown function			YMR066W	S000004670
SPA1		Involved in chromosome segregation and other mitotic functions		Null mutant is viable, grows poorly at 30 degrees C, misegregates chromosomes at increased frequency and often contains deformed spindles and two or more nuclei		S000029478
SPA2	FUS6|PEA1	Component of the polarisome, which functions in actin cytoskeletal organization during polarized growth; acts as a scaffold for Mkk1p and Mpk1p cell wall integrity signaling components; potential Cdc28p substrate		impaired ability to form schmoos, do not mate well with other spa2 mutants	YLL021W	S000003944
SPB1		AdoMet-dependent methyltransferase involved in rRNA processing and 60S ribosomal subunit maturation; methylates G2922 in the tRNA docking site of the large subunit rRNA and in the absence of snR52, U2921; suppressor of PAB1 mutants			YCL054W	S000000559
SPB4		Putative ATP-dependent RNA helicase, nucleolar protein required for synthesis of 60S ribosomal subunits at a late step in the pathway; sediments with 66S pre-ribosomes in sucrose gradients		suppression of pab1 null mutant	YFL002C	S000001894
SPC1		Subunit of the signal peptidase complex (SPC), which cleaves the signal sequence from proteins targeted to the endoplasmic reticulum (ER), homolog of the SPC12 subunit of mammalian signal peptidase complex		Null mutant is viable; synthetically lethal with a conditional mutation in sec11; high copy Spc1 suppresses the conditional sec11 mutation	YJR010C-A	S000003770
SPC105		Protein required for accurate chromosome segregation, localizes to the nuclear side of the spindle pole body; forms a complex with Ydr532cp			YGL093W	S000003061
SPC110	NUF1|XCM1	Inner plaque spindle pole body (SPB) component, ortholog of human kendrin; involved in connecting nuclear microtubules to SPB; interacts with Tub4p-complex and calmodulin; phosphorylated by Mps1p in cell cycle-dependent manner			YDR356W	S000002764
SPC19		Essential subunit of the Dam1 complex (aka DASH complex), couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; also localized to nuclear side of spindle pole body			YDR201W	S000002609
SPC2	SPY1	Subunit of signal peptidase complex (Spc1p, Spc2p, Spc3p, Sec11p), which catalyzes cleavage of N-terminal signal sequences of proteins targeted to the secretory pathway; homologous to mammalian SPC25		Null mutant is viable. spc1 spc2 double deletion mutants grow relatively well as compared to wild-type. spc2 sec11 double deletion mutant is inviable. Spc2p is important for cell viability and signal peptidase activity at high temperatures (42 degrees celsius).	YML055W	S000004519
SPC24		Component of the evolutionarily conserved kinetochore-associated Ndc80 complex (Ndc80p-Nuf2p-Spc24p-Spc25p); involved in chromosome segregation, spindle checkpoint activity and kinetochore clustering			YMR117C	S000004723
SPC25		Component of the evolutionarily conserved kinetochore-associated Ndc80 complex (Ndc80p-Nuf2p-Spc24p-Spc25p); involved in chromosome segregation, spindle checkpoint activity and kinetochore clustering			YER018C	S000000820
SPC29	LPH3|NIP29	Inner plaque spindle pole body (SPB) component, links the central plaque component Spc42p to the inner plaque component Spc110p; required for SPB duplication			YPL124W	S000006045
SPC3		Subunit of signal peptidase complex (Spc1p, Spc2p, Spc3p, Sec11p), which catalyzes cleavage of N-terminal signal sequences of proteins targeted to the secretory pathway; homologous to mammalian SPC22/23			YLR066W	S000004056
SPC34		Essential subunit of the Dam1 complex (aka DASH complex), couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; also localized to nuclear side of spindle pole body			YKR037C	S000001745
SPC42		Central plaque component of spindle pole body (SPB); involved in SPB duplication, may facilitate attachment of the SPB to the nuclear membrane		Null mutant is inviable; temperature sensitive mutations show SBP duplication	YKL042W	S000001525
SPC72	LDB4	Component of the cytoplasmic Tub4p (gamma-tubulin) complex, binds spindle pole bodies and links them to microtubules; has roles in astral microtubule formation and stabilization		Null mutant is inviable. Cells lacking Spc72 can only generate very short (<1 micron) and unstable astral microtubules. Consequently, nuclear migration to the bud neck and orientation of the anaphase spindle along the mother-bud axis are absent in these cells.	YAL047C	S000000045
SPC97		Component of the microtubule-nucleating Tub4p (gamma-tubulin) complex; interacts with Spc110p at the spindle pole body (SPB) inner plaque and with Spc72p at the SPB outer plaque		Null mutant is inviable; required for microtubule organization and spindle pole body duplication	YHR172W	S000001215
SPC98		Component of the microtubule-nucleating Tub4p (gamma-tubulin) complex; interacts with Spc110p at the spindle pole body (SPB) inner plaque and with Spc72p at the SPB outer plaque		Null mutant is inviable; overexpression is toxic resulting in accumulation of cells with large buds, 2N DNA content, defect in microtubule structure. ts-phenotype: arrest in G2 of cell cycle with large bud, duplicated spindle pole bodies, short spindle and elongated cytoplasmic microtubules	YNL126W	S000005070
SPD1		mediates nitrogen repression of sporulation in rich media		sporulation not repressed in rich medium, spd1 sporulates in stationary phase		S000029479
SPD3		Derepressed for meiosis and spore formation		haploids are arrested on a range of non-fermentable media in the G1 phase of the cell division cycle as large unbudded cells; homozygous diploids confer poor growth and extensive sporulation on a range of non-fermentable media		S000029480
SPD4		Derepressed for meiosis and spore formation		haploids are arrested on a range of non-fermentable media in the G1 phase of the cell division cycle as large unbudded cells; homozygous diploids confer poor growth and extensive sporulation on a range of non-fermentable media		S000029481
SPE1	ORD1|SPE10	Ornithine decarboxylase, catalyzes the first step in polyamine biosynthesis; degraded in a proteasome-dependent manner in the presence of excess polyamines		spermidine or putrescine requirement	YKL184W	S000001667
SPE2		S-adenosylmethionine decarboxylase, required for the biosynthesis of spermidine and spermine; cells lacking Spe2p require spermine or spermidine for growth in the presence of oxygen but not when grown anaerobically		Null mutant is viable under anaerobic conditions, under aerobic conditions, spe2 null mutants demonstrate an absolute requirement for polyamines for growth and exhibit increase in cell size, a marked decrease in budding, accumulation of vesicle-like bodies, absence of specific localization of chitin-like material, and abnormal distribution of actin-like material; in addition, spe2 null mutants are associated with a marked elevation in +1 but no change in -1 ribosomal frameshifting	YOL052C	S000005412
SPE3		Spermidine synthase, involved in biosynthesis of spermidine and also in biosynthesis of pantothenic acid; spermidine is required for growth of wild-type cells		Null mutant is viable, has no spermidine synthase activity, requires spermine or spermidine for growth	YPR069C	S000006273
SPE4		Spermine synthase, required for the biosynthesis of spermine and also involved in biosynthesis of pantothenic acid			YLR146C	S000004136
SPF1	COD1|PER9|PIO1	P-type ATPase, ion transporter of the ER membrane involved in ER function and Ca2+ homeostasis; required for regulating Hmg2p degradation; confers sensitivity to a killer toxin (SMKT) produced by Pichia farinosa KK1		The null mutant is viable and resistant to the SMK toxin, but grows slowly and has glycosylation defects.	YEL031W	S000000757
SPG1		Protein required for survival at high temperature during stationary phase; not required for growth on nonfermentable carbon sources; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies			YGR236C	S000003468
SPG3		Protein required for survival at high temperature during stationary phase; not required for growth on nonfermentable carbon sources			YDR504C	S000002912
SPG4		Protein required for survival at high temperature during stationary phase; not required for growth on nonfermentable carbon sources			YMR107W	S000004713
SPG5		Protein required for survival at high temperature during stationary phase; not required for growth on nonfermentable carbon sources			YMR191W	S000004803
SPH1	YLR312C-B	Protein involved in shmoo formation and bipolar bud site selection; homologous to Spa2p, localizes to sites of polarized growth in a cell cycle dependent- and Spa2p-dependent manner, interacts with MAPKKs Mkk1p, Mkk2p, and Ste7p			YLR313C	S000004305
SPI1		GPI-anchored cell wall protein involved in weak acid resistance; basal expression requires Msn2p/Msn4p; expression is induced under conditions of stress and during the diauxic shift; similar to Sed1p			YER150W	S000000952
SPL2		Protein with similarity to cyclin-dependent kinase inhibitors; downregulates low-affinity phosphate transport during phosphate limitation; overproduction suppresses a plc1 null mutation; GFP-fusion protein localizes to the cytoplasm		Null mutant is viable and shows no obvious phenotype; spl2-delta plc1-delta double mutant fails to grow on SCD complete media, but grows on YPD at 25 degrees C	YHR136C	S000001178
SPN1	IWS1	Protein that interacts with Spt6p and copurifies with Spt5p and RNA polymerase II, probable transcriptional elongation factor; metazoan homologs contain an acidic N terminus; mutations in the gene confer an Spt- phenotype			YPR133C	S000006337
SPO1		Meiosis-specific protein with similarity to phospholipase B, required for meiotic spindle pole body duplication and separation; required for spore formation		Null mutant is viable, arrests as mononucleate cells with unduplicated/unseparated spindle pole bodies	YNL012W	S000004957
SPO10		Dispensable for mitosis and premeiotic DNA synthesis. Required for spindle pole body duplication, meiosis I, meiosis II, and spores.		spo10 arrests at the mononucleate stage with unduplicated spindle pole bodies and accumulates aggregates of synaptonemal complexes		S000029482
SPO11		Meiosis-specific protein that initiates meiotic recombination by catalyzing the formation of double-strand breaks in DNA via a transesterification reaction; required for homologous chromosome pairing and synaptonemal complex formation			YHL022C	S000001014
SPO12		Nucleolar protein of unknown function, positive regulator of mitotic exit; involved in regulating release of Cdc14p from the nucleolus in early anaphase, may play similar role in meiosis		sporulation defective; loss of function in mitosis results in delay in G2; loss of function in meiosis results in a prolonged pachytene stage and presence of synaptonemal complexes, a single meiosis II-like equational division at the time of meiosis II, and dyad asci containing two diploid spores. Gain of function in mitosis suppresses M-phase anaphase arrest caused by overexpression of CLB2 deg- and mutants (e.g. dbf2-ts). mRNA is cell cycle regulated (with DBF2 ) in mitosis and increases 5-10x in meiosis.	YHR152W	S000001195
SPO13		Meiosis-specific protein, involved in maintaining sister chromatid cohesion during meiosis I as well as promoting proper attachment of kinetochores to the spindle during meiosis I and meiosis II		Null mutant is viable, defective for sporulation; loss of function results in a single division during meiosis (with some chromosomes segregating reductionally or aberrantly depending on strain background), occurring slightly earlier or at the time of wild type meiosis I, and dyad asci containing two diploid spores. spo13 rescues the meiotic lethality of early Rec- mutants and Rec+ haploids. Gain of function causes a CDC28-dependent arrest at M-phase in mitosis and a delay in MI nucleardivision.	YHR014W	S000001056
SPO14	PLD1	Phospholipase D, catalyzes the hydrolysis of phosphatidylcholine, producing choline and phosphatidic acid; involved in Sec14p-independent secretion; required for meiosis and spore formation; differently regulated in secretion and meiosis		Null mutant is viable, deficient for growth on non-fermentable carbon sources; unable to catalyze hydrolysis of phosphatidylcholine; diploids are unable to sporulate; most spo14 mutant cells arrest at the binucleate stage; a small fraction proceed to the tetranucleate stage; unlike the wild type, spo14 cells can return to growth after either meiosis I or meiosis II	YKR031C	S000001739
SPO16		Meiosis-specific protein involved in synaptonemal complex assembly; implicated in regulation of crossover formation; required for sporulation		sporulation defective	YHR153C	S000001196
SPO17		dispensable for mitosis, required for premeiotic DNA synthesis and subsequent meiotic landmarks, and sporulation-specific amyloglucosidase activity		Null mutant is viable; sporulation defective		S000029483
SPO19		Meiosis-specific protein of unknown function, involved in completion of nuclear divisions; identified as a weak high-copy suppressor of the spo1-1 ts mutation; putative GPI-dependent cell-wall protein		Null mutant is viable; unable to form spores	YPL130W	S000006051
SPO2		dispensable for mitosis, premeiotic DNA synthesis, recombination, meiosis I, meiosis II. Required for nuclear membrane integrity at meiosis I and meiosis II, and localized prospore wall growth at the nuclear envelope.		In a spo2 mutant, the nucleus divides into two separate bodies at meiosis I and again at meiosis II; prospore walls initiate at spindle pole bodies normally but instead of elongating adjacent to the nuclear membrane they grow independently and curl backwards, forming small anucleate spores and free unenclosed nuclei.		S000029484
SPO20	DBI9	Meiosis-specific subunit of the t-SNARE complex, required for prospore membrane formation during sporulation; similar to but not functionally redundant with Sec9p; SNAP-25 homolog		Null mutant is viable, other mutant fails to form spores	YMR017W	S000004619
SPO21	MPC70	Component of the meiotic outer plaque of the spindle pole body, involved in modifying the meiotic outer plaque that is required prior to prospore membrane formation		meiosis proficient, fails to form spores	YOL091W	S000005451
SPO22	ZIP4	Meiosis-specific protein essential for chromosome synapsis, involved in completion of nuclear divisions during meiosis; induced early in meiosis		Null mutant is viable; the first meiotic division is delayed by 2-4 hours; spore production is reduced by 50% compared to wild type.	YIL073C	S000001335
SPO23		Protein of unknown function; associates with meiosis-specific protein Spo1p			YBR250W	S000000454
SPO4		Dispensable for mitosis, premeiotic DNA synthesis, recomb., meiosis I, meiosis II & prospore wall initiation. Required for spore wall elongation, coordination of spore wall closure with meiosis II segregation, & spore wall maturation		spo4-1 at a semi-permissive temperature produces asci with one or two randomly packaged haploid spores; at a restrictive temperature, prospore walls grow and close prior to the completion of meiosis II, resulting in immature aneuploid and/or anucleate spores. Multinucleate cells completing meiosis II, but blocked in spore development, bud and resume division in return to growth assay.		S000029485
SPO5		Dispensable for mitosis, premeiotic DNA synthesis, recomb., meiosis I, meiosis II & prospore wall initiation. Required for spore wall elongation, coordination of spore wall closure with meiosis II segregation, & spore wall maturation		spo5-1 at a semi-permissive temperature produces asci with one or two randomly packaged haploid spores; at a restrictive temperature, prospore walls grow and close prior to the completion of meiosis II, resulting in immature aneuploid and/or anucleate spores. Multinucleate cells completing meiosis II, but blocked in spore development, bud and resume division in return to growth assay.		S000029486
SPO50		dispensable for mitosis, required for premeiotic DNA synthesis and recombination, and spores		Null mutant is viable; spo50 prevents precocious sporulation of spd1 mutant in rich medium		S000029487
SPO51		Required for sporulation				S000029488
SPO53		Required for sporulation				S000029489
SPO7		Putative regulatory subunit of Nem1p-Spo7p phosphatase holoenzyme, regulates nuclear growth by controlling phospholipid biosynthesis, required for normal nuclear envelope morphology, premeiotic replication, and sporulation		Null mutant is viable, sporulation defective	YAL009W	S000000007
SPO71		Meiosis-specific protein of unknown function, required for spore wall formation during sporulation; dispensable for both nuclear divisions during meiosis		Null mutant is viable; upon sporulation, null mutants undergo both meiotic divisions but do not form a spore wall.	YDR104C	S000002511
